window_uid,split,participant_id,session_id,session_name,window_index,window_start_ms,window_end_ms,window_length_s,stride_s,ppg_sampling_hz,ppg_sample_count,reference_sample_count,label_hr_bpm,label_aggregation,reference_source
P21:rest-1#1:w49,train,P21,P21:rest-1#1,rest-1,49,1712211696959,1712211706959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w50,train,P21,P21:rest-1#1,rest-1,50,1712211698959,1712211708959,10,2,25,250,10,78.5,median,hr
P21:rest-1#1:w51,train,P21,P21:rest-1#1,rest-1,51,1712211700959,1712211710959,10,2,25,250,10,79.0,median,hr
P21:rest-1#1:w52,train,P21,P21:rest-1#1,rest-1,52,1712211702959,1712211712959,10,2,25,250,10,79.5,median,hr
P21:rest-1#1:w53,train,P21,P21:rest-1#1,rest-1,53,1712211704959,1712211714959,10,2,25,250,10,80.0,median,hr
P21:rest-1#1:w54,train,P21,P21:rest-1#1,rest-1,54,1712211706959,1712211716959,10,2,25,250,10,80.0,median,hr
P21:rest-1#1:w55,train,P21,P21:rest-1#1,rest-1,55,1712211708959,1712211718959,10,2,25,250,10,81.0,median,hr
P21:mobile-typing#1:w0,train,P21,P21:mobile-typing#1,mobile-typing,0,1712211738202,1712211748202,10,2,25,249,10,88.0,median,hr
P21:mobile-typing#1:w1,train,P21,P21:mobile-typing#1,mobile-typing,1,1712211740202,1712211750202,10,2,25,249,10,88.0,median,hr
P21:mobile-typing#1:w2,train,P21,P21:mobile-typing#1,mobile-typing,2,1712211742202,1712211752202,10,2,25,249,10,86.5,median,hr
P21:mobile-typing#1:w3,train,P21,P21:mobile-typing#1,mobile-typing,3,1712211744202,1712211754202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w4,train,P21,P21:mobile-typing#1,mobile-typing,4,1712211746202,1712211756202,10,2,25,249,10,81.5,median,hr
P21:mobile-typing#1:w5,train,P21,P21:mobile-typing#1,mobile-typing,5,1712211748202,1712211758202,10,2,25,249,10,80.0,median,hr
P21:mobile-typing#1:w6,train,P21,P21:mobile-typing#1,mobile-typing,6,1712211750202,1712211760202,10,2,25,248,10,79.0,median,hr
P21:mobile-typing#1:w7,train,P21,P21:mobile-typing#1,mobile-typing,7,1712211752202,1712211762202,10,2,25,248,10,79.0,median,hr
P21:mobile-typing#1:w8,train,P21,P21:mobile-typing#1,mobile-typing,8,1712211754202,1712211764202,10,2,25,249,10,79.0,median,hr
P21:mobile-typing#1:w9,train,P21,P21:mobile-typing#1,mobile-typing,9,1712211756202,1712211766202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w10,train,P21,P21:mobile-typing#1,mobile-typing,10,1712211758202,1712211768202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w11,train,P21,P21:mobile-typing#1,mobile-typing,11,1712211760202,1712211770202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w12,train,P21,P21:mobile-typing#1,mobile-typing,12,1712211762202,1712211772202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w13,train,P21,P21:mobile-typing#1,mobile-typing,13,1712211764202,1712211774202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w14,train,P21,P21:mobile-typing#1,mobile-typing,14,1712211766202,1712211776202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w15,train,P21,P21:mobile-typing#1,mobile-typing,15,1712211768202,1712211778202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w16,train,P21,P21:mobile-typing#1,mobile-typing,16,1712211770202,1712211780202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w17,train,P21,P21:mobile-typing#1,mobile-typing,17,1712211772202,1712211782202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w18,train,P21,P21:mobile-typing#1,mobile-typing,18,1712211774202,1712211784202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w19,train,P21,P21:mobile-typing#1,mobile-typing,19,1712211776202,1712211786202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w20,train,P21,P21:mobile-typing#1,mobile-typing,20,1712211778202,1712211788202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w21,train,P21,P21:mobile-typing#1,mobile-typing,21,1712211780202,1712211790202,10,2,25,249,10,77.5,median,hr
P21:mobile-typing#1:w22,train,P21,P21:mobile-typing#1,mobile-typing,22,1712211782202,1712211792202,10,2,25,248,10,77.0,median,hr
P21:mobile-typing#1:w23,train,P21,P21:mobile-typing#1,mobile-typing,23,1712211784202,1712211794202,10,2,25,248,10,77.0,median,hr
P21:mobile-typing#1:w24,train,P21,P21:mobile-typing#1,mobile-typing,24,1712211786202,1712211796202,10,2,25,249,10,77.0,median,hr
P21:mobile-typing#1:w25,train,P21,P21:mobile-typing#1,mobile-typing,25,1712211788202,1712211798202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w26,train,P21,P21:mobile-typing#1,mobile-typing,26,1712211790202,1712211800202,10,2,25,248,10,78.0,median,hr
P21:mobile-typing#1:w27,train,P21,P21:mobile-typing#1,mobile-typing,27,1712211792202,1712211802202,10,2,25,249,10,79.0,median,hr
P21:mobile-typing#1:w28,train,P21,P21:mobile-typing#1,mobile-typing,28,1712211794202,1712211804202,10,2,25,249,10,79.0,median,hr
P21:mobile-typing#1:w29,train,P21,P21:mobile-typing#1,mobile-typing,29,1712211796202,1712211806202,10,2,25,249,10,79.0,median,hr
P21:mobile-typing#1:w30,train,P21,P21:mobile-typing#1,mobile-typing,30,1712211798202,1712211808202,10,2,25,250,10,78.5,median,hr
P21:mobile-typing#1:w31,train,P21,P21:mobile-typing#1,mobile-typing,31,1712211800202,1712211810202,10,2,25,250,10,78.0,median,hr
P21:mobile-typing#1:w32,train,P21,P21:mobile-typing#1,mobile-typing,32,1712211802202,1712211812202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w33,train,P21,P21:mobile-typing#1,mobile-typing,33,1712211804202,1712211814202,10,2,25,249,10,78.0,median,hr
P21:mobile-typing#1:w34,train,P21,P21:mobile-typing#1,mobile-typing,34,1712211806202,1712211816202,10,2,25,249,10,78.5,median,hr
P21:mobile-typing#1:w35,train,P21,P21:mobile-typing#1,mobile-typing,35,1712211808202,1712211818202,10,2,25,249,10,79.0,median,hr
P21:mobile-typing#1:w36,train,P21,P21:mobile-typing#1,mobile-typing,36,1712211810202,1712211820202,10,2,25,249,10,80.0,median,hr
P21:mobile-typing#1:w37,train,P21,P21:mobile-typing#1,mobile-typing,37,1712211812202,1712211822202,10,2,25,250,10,81.5,median,hr
P21:mobile-typing#1:w38,train,P21,P21:mobile-typing#1,mobile-typing,38,1712211814202,1712211824202,10,2,25,250,10,82.0,median,hr
P21:mobile-typing#1:w39,train,P21,P21:mobile-typing#1,mobile-typing,39,1712211816202,1712211826202,10,2,25,250,10,82.0,median,hr
P21:mobile-typing#1:w40,train,P21,P21:mobile-typing#1,mobile-typing,40,1712211818202,1712211828202,10,2,25,249,10,82.5,median,hr
P21:mobile-typing#1:w41,train,P21,P21:mobile-typing#1,mobile-typing,41,1712211820202,1712211830202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w42,train,P21,P21:mobile-typing#1,mobile-typing,42,1712211822202,1712211832202,10,2,25,249,10,83.5,median,hr
P21:mobile-typing#1:w43,train,P21,P21:mobile-typing#1,mobile-typing,43,1712211824202,1712211834202,10,2,25,248,10,84.0,median,hr
P21:mobile-typing#1:w44,train,P21,P21:mobile-typing#1,mobile-typing,44,1712211826202,1712211836202,10,2,25,248,10,84.0,median,hr
P21:mobile-typing#1:w45,train,P21,P21:mobile-typing#1,mobile-typing,45,1712211828202,1712211838202,10,2,25,249,10,84.0,median,hr
P21:mobile-typing#1:w46,train,P21,P21:mobile-typing#1,mobile-typing,46,1712211830202,1712211840202,10,2,25,249,10,84.0,median,hr
P21:mobile-typing#1:w47,train,P21,P21:mobile-typing#1,mobile-typing,47,1712211832202,1712211842202,10,2,25,249,10,85.0,median,hr
P21:mobile-typing#1:w48,train,P21,P21:mobile-typing#1,mobile-typing,48,1712211834202,1712211844202,10,2,25,249,10,85.0,median,hr
P21:mobile-typing#1:w49,train,P21,P21:mobile-typing#1,mobile-typing,49,1712211836202,1712211846202,10,2,25,249,10,85.0,median,hr
P21:mobile-typing#1:w50,train,P21,P21:mobile-typing#1,mobile-typing,50,1712211838202,1712211848202,10,2,25,249,10,85.5,median,hr
P21:mobile-typing#1:w51,train,P21,P21:mobile-typing#1,mobile-typing,51,1712211840202,1712211850202,10,2,25,248,10,85.5,median,hr
P21:mobile-typing#1:w52,train,P21,P21:mobile-typing#1,mobile-typing,52,1712211842202,1712211852202,10,2,25,248,10,85.0,median,hr
P21:mobile-typing#1:w53,train,P21,P21:mobile-typing#1,mobile-typing,53,1712211844202,1712211854202,10,2,25,249,10,85.0,median,hr
P21:mobile-typing#1:w54,train,P21,P21:mobile-typing#1,mobile-typing,54,1712211846202,1712211856202,10,2,25,249,10,84.0,median,hr
P21:mobile-typing#1:w55,train,P21,P21:mobile-typing#1,mobile-typing,55,1712211848202,1712211858202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w56,train,P21,P21:mobile-typing#1,mobile-typing,56,1712211850202,1712211860202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w57,train,P21,P21:mobile-typing#1,mobile-typing,57,1712211852202,1712211862202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w58,train,P21,P21:mobile-typing#1,mobile-typing,58,1712211854202,1712211864202,10,2,25,249,10,82.5,median,hr
P21:mobile-typing#1:w59,train,P21,P21:mobile-typing#1,mobile-typing,59,1712211856202,1712211866202,10,2,25,248,10,82.0,median,hr
P21:mobile-typing#1:w60,train,P21,P21:mobile-typing#1,mobile-typing,60,1712211858202,1712211868202,10,2,25,248,10,82.0,median,hr
P21:mobile-typing#1:w61,train,P21,P21:mobile-typing#1,mobile-typing,61,1712211860202,1712211870202,10,2,25,249,10,82.0,median,hr
P21:mobile-typing#1:w62,train,P21,P21:mobile-typing#1,mobile-typing,62,1712211862202,1712211872202,10,2,25,248,10,82.0,median,hr
P21:mobile-typing#1:w63,train,P21,P21:mobile-typing#1,mobile-typing,63,1712211864202,1712211874202,10,2,25,248,10,83.0,median,hr
P21:mobile-typing#1:w64,train,P21,P21:mobile-typing#1,mobile-typing,64,1712211866202,1712211876202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w65,train,P21,P21:mobile-typing#1,mobile-typing,65,1712211868202,1712211878202,10,2,25,249,10,83.0,median,hr
P21:mobile-typing#1:w66,train,P21,P21:mobile-typing#1,mobile-typing,66,1712211870202,1712211880202,10,2,25,248,10,82.5,median,hr
P21:mobile-typing#1:w67,train,P21,P21:mobile-typing#1,mobile-typing,67,1712211872202,1712211882202,10,2,25,249,10,82.0,median,hr
P21:mobile-typing#1:w68,train,P21,P21:mobile-typing#1,mobile-typing,68,1712211874202,1712211884202,10,2,25,249,10,81.0,median,hr
P21:mobile-typing#1:w69,train,P21,P21:mobile-typing#1,mobile-typing,69,1712211876202,1712211886202,10,2,25,248,10,81.0,median,hr
P21:mobile-typing#1:w70,train,P21,P21:mobile-typing#1,mobile-typing,70,1712211878202,1712211888202,10,2,25,248,10,81.0,median,hr
P21:mobile-typing#1:w71,train,P21,P21:mobile-typing#1,mobile-typing,71,1712211880202,1712211890202,10,2,25,249,10,81.0,median,hr
P21:mobile-typing#1:w72,train,P21,P21:mobile-typing#1,mobile-typing,72,1712211882202,1712211892202,10,2,25,248,10,81.0,median,hr
P21:mobile-typing#1:w73,train,P21,P21:mobile-typing#1,mobile-typing,73,1712211884202,1712211894202,10,2,25,248,10,81.0,median,hr
P21:mobile-typing#1:w74,train,P21,P21:mobile-typing#1,mobile-typing,74,1712211886202,1712211896202,10,2,25,249,10,81.0,median,hr
P21:mobile-typing#1:w75,train,P21,P21:mobile-typing#1,mobile-typing,75,1712211888202,1712211898202,10,2,25,249,10,81.5,median,hr
P21:mobile-typing#1:w76,train,P21,P21:mobile-typing#1,mobile-typing,76,1712211890202,1712211900202,10,2,25,249,10,82.0,median,hr
P21:mobile-typing#1:w77,train,P21,P21:mobile-typing#1,mobile-typing,77,1712211892202,1712211902202,10,2,25,250,10,82.0,median,hr
P21:mobile-typing#1:w78,train,P21,P21:mobile-typing#1,mobile-typing,78,1712211894202,1712211904202,10,2,25,250,10,82.0,median,hr
P21:mobile-typing#1:w79,train,P21,P21:mobile-typing#1,mobile-typing,79,1712211896202,1712211906202,10,2,25,250,10,81.5,median,hr
P21:mobile-typing#1:w80,train,P21,P21:mobile-typing#1,mobile-typing,80,1712211898202,1712211908202,10,2,25,250,10,81.0,median,hr
P21:mobile-typing#1:w81,train,P21,P21:mobile-typing#1,mobile-typing,81,1712211900202,1712211910202,10,2,25,250,10,81.0,median,hr
P21:mobile-typing#1:w82,train,P21,P21:mobile-typing#1,mobile-typing,82,1712211902202,1712211912202,10,2,25,249,10,81.5,median,hr
P21:mobile-typing#1:w83,train,P21,P21:mobile-typing#1,mobile-typing,83,1712211904202,1712211914202,10,2,25,249,10,82.0,median,hr
P21:mobile-typing#1:w84,train,P21,P21:mobile-typing#1,mobile-typing,84,1712211906202,1712211916202,10,2,25,248,10,82.0,median,hr
P21:rest-2#1:w0,train,P21,P21:rest-2#1,rest-2,0,1712211937725,1712211947725,10,2,25,249,10,94.0,median,hr
P21:rest-2#1:w1,train,P21,P21:rest-2#1,rest-2,1,1712211939725,1712211949725,10,2,25,250,10,94.0,median,hr
P21:rest-2#1:w2,train,P21,P21:rest-2#1,rest-2,2,1712211941725,1712211951725,10,2,25,250,10,90.0,median,hr
P21:rest-2#1:w3,train,P21,P21:rest-2#1,rest-2,3,1712211943725,1712211953725,10,2,25,250,10,85.0,median,hr
P21:rest-2#1:w4,train,P21,P21:rest-2#1,rest-2,4,1712211945725,1712211955725,10,2,25,251,10,81.5,median,hr
P21:rest-2#1:w5,train,P21,P21:rest-2#1,rest-2,5,1712211947725,1712211957725,10,2,25,251,10,80.5,median,hr
P21:rest-2#1:w6,train,P21,P21:rest-2#1,rest-2,6,1712211949725,1712211959725,10,2,25,250,10,80.0,median,hr
P21:rest-2#1:w7,train,P21,P21:rest-2#1,rest-2,7,1712211951725,1712211961725,10,2,25,248,10,80.0,median,hr
P21:rest-2#1:w8,train,P21,P21:rest-2#1,rest-2,8,1712211953725,1712211963725,10,2,25,248,10,80.0,median,hr
P21:rest-2#1:w9,train,P21,P21:rest-2#1,rest-2,9,1712211955725,1712211965725,10,2,25,248,10,81.0,median,hr
P21:rest-2#1:w10,train,P21,P21:rest-2#1,rest-2,10,1712211957725,1712211967725,10,2,25,248,10,81.0,median,hr
P21:rest-2#1:w11,train,P21,P21:rest-2#1,rest-2,11,1712211959725,1712211969725,10,2,25,248,10,82.0,median,hr
P21:rest-2#1:w12,train,P21,P21:rest-2#1,rest-2,12,1712211961725,1712211971725,10,2,25,249,10,83.0,median,hr
P21:rest-2#1:w13,train,P21,P21:rest-2#1,rest-2,13,1712211963725,1712211973725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w14,train,P21,P21:rest-2#1,rest-2,14,1712211965725,1712211975725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w15,train,P21,P21:rest-2#1,rest-2,15,1712211967725,1712211977725,10,2,25,248,10,84.5,median,hr
P21:rest-2#1:w16,train,P21,P21:rest-2#1,rest-2,16,1712211969725,1712211979725,10,2,25,248,10,85.5,median,hr
P21:rest-2#1:w17,train,P21,P21:rest-2#1,rest-2,17,1712211971725,1712211981725,10,2,25,249,10,86.0,median,hr
P21:rest-2#1:w18,train,P21,P21:rest-2#1,rest-2,18,1712211973725,1712211983725,10,2,25,248,10,86.0,median,hr
P21:rest-2#1:w19,train,P21,P21:rest-2#1,rest-2,19,1712211975725,1712211985725,10,2,25,248,10,86.0,median,hr
P21:rest-2#1:w20,train,P21,P21:rest-2#1,rest-2,20,1712211977725,1712211987725,10,2,25,249,10,86.0,median,hr
P21:rest-2#1:w21,train,P21,P21:rest-2#1,rest-2,21,1712211979725,1712211989725,10,2,25,249,10,85.5,median,hr
P21:rest-2#1:w22,train,P21,P21:rest-2#1,rest-2,22,1712211981725,1712211991725,10,2,25,248,10,85.0,median,hr
P21:rest-2#1:w23,train,P21,P21:rest-2#1,rest-2,23,1712211983725,1712211993725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w24,train,P21,P21:rest-2#1,rest-2,24,1712211985725,1712211995725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w25,train,P21,P21:rest-2#1,rest-2,25,1712211987725,1712211997725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w26,train,P21,P21:rest-2#1,rest-2,26,1712211989725,1712211999725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w27,train,P21,P21:rest-2#1,rest-2,27,1712211991725,1712212001725,10,2,25,250,10,85.0,median,hr
P21:rest-2#1:w28,train,P21,P21:rest-2#1,rest-2,28,1712211993725,1712212003725,10,2,25,250,10,85.0,median,hr
P21:rest-2#1:w29,train,P21,P21:rest-2#1,rest-2,29,1712211995725,1712212005725,10,2,25,250,10,85.0,median,hr
P21:rest-2#1:w30,train,P21,P21:rest-2#1,rest-2,30,1712211997725,1712212007725,10,2,25,250,10,85.0,median,hr
P21:rest-2#1:w31,train,P21,P21:rest-2#1,rest-2,31,1712211999725,1712212009725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w32,train,P21,P21:rest-2#1,rest-2,32,1712212001725,1712212011725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w33,train,P21,P21:rest-2#1,rest-2,33,1712212003725,1712212013725,10,2,25,248,10,85.0,median,hr
P21:rest-2#1:w34,train,P21,P21:rest-2#1,rest-2,34,1712212005725,1712212015725,10,2,25,248,10,85.5,median,hr
P21:rest-2#1:w35,train,P21,P21:rest-2#1,rest-2,35,1712212007725,1712212017725,10,2,25,248,10,86.0,median,hr
P21:rest-2#1:w36,train,P21,P21:rest-2#1,rest-2,36,1712212009725,1712212019725,10,2,25,249,10,86.0,median,hr
P21:rest-2#1:w37,train,P21,P21:rest-2#1,rest-2,37,1712212011725,1712212021725,10,2,25,248,10,86.0,median,hr
P21:rest-2#1:w38,train,P21,P21:rest-2#1,rest-2,38,1712212013725,1712212023725,10,2,25,249,10,86.0,median,hr
P21:rest-2#1:w39,train,P21,P21:rest-2#1,rest-2,39,1712212015725,1712212025725,10,2,25,249,10,86.0,median,hr
P21:rest-2#1:w40,train,P21,P21:rest-2#1,rest-2,40,1712212017725,1712212027725,10,2,25,248,10,86.0,median,hr
P21:rest-2#1:w41,train,P21,P21:rest-2#1,rest-2,41,1712212019725,1712212029725,10,2,25,248,10,85.0,median,hr
P21:rest-2#1:w42,train,P21,P21:rest-2#1,rest-2,42,1712212021725,1712212031725,10,2,25,249,10,85.0,median,hr
P21:rest-2#1:w43,train,P21,P21:rest-2#1,rest-2,43,1712212023725,1712212033725,10,2,25,248,10,85.0,median,hr
P21:rest-2#1:w44,train,P21,P21:rest-2#1,rest-2,44,1712212025725,1712212035725,10,2,25,248,10,84.5,median,hr
P21:rest-2#1:w45,train,P21,P21:rest-2#1,rest-2,45,1712212027725,1712212037725,10,2,25,249,10,84.5,median,hr
P21:rest-2#1:w46,train,P21,P21:rest-2#1,rest-2,46,1712212029725,1712212039725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w47,train,P21,P21:rest-2#1,rest-2,47,1712212031725,1712212041725,10,2,25,248,10,84.0,median,hr
P21:rest-2#1:w48,train,P21,P21:rest-2#1,rest-2,48,1712212033725,1712212043725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w49,train,P21,P21:rest-2#1,rest-2,49,1712212035725,1712212045725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w50,train,P21,P21:rest-2#1,rest-2,50,1712212037725,1712212047725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w51,train,P21,P21:rest-2#1,rest-2,51,1712212039725,1712212049725,10,2,25,248,10,84.0,median,hr
P21:rest-2#1:w52,train,P21,P21:rest-2#1,rest-2,52,1712212041725,1712212051725,10,2,25,249,10,84.0,median,hr
P21:rest-2#1:w53,train,P21,P21:rest-2#1,rest-2,53,1712212043725,1712212053725,10,2,25,249,10,83.0,median,hr
P21:rest-2#1:w54,train,P21,P21:rest-2#1,rest-2,54,1712212045725,1712212055725,10,2,25,248,10,82.5,median,hr
P21:standing#1:w0,train,P21,P21:standing#1,standing,0,1712212079108,1712212089108,10,2,25,250,10,102.0,median,hr
P21:standing#1:w1,train,P21,P21:standing#1,standing,1,1712212081108,1712212091108,10,2,25,250,10,102.0,median,hr
P21:standing#1:w2,train,P21,P21:standing#1,standing,2,1712212083108,1712212093108,10,2,25,250,10,96.5,median,hr
P21:standing#1:w3,train,P21,P21:standing#1,standing,3,1712212085108,1712212095108,10,2,25,249,10,88.0,median,hr
P21:standing#1:w4,train,P21,P21:standing#1,standing,4,1712212087108,1712212097108,10,2,25,249,10,84.5,median,hr
P21:standing#1:w5,train,P21,P21:standing#1,standing,5,1712212089108,1712212099108,10,2,25,249,10,84.0,median,hr
P21:standing#1:w6,train,P21,P21:standing#1,standing,6,1712212091108,1712212101108,10,2,25,249,10,84.0,median,hr
P21:standing#1:w7,train,P21,P21:standing#1,standing,7,1712212093108,1712212103108,10,2,25,249,10,84.0,median,hr
P21:standing#1:w8,train,P21,P21:standing#1,standing,8,1712212095108,1712212105108,10,2,25,250,10,85.0,median,hr
P21:standing#1:w9,train,P21,P21:standing#1,standing,9,1712212097108,1712212107108,10,2,25,250,10,86.0,median,hr
P21:standing#1:w10,train,P21,P21:standing#1,standing,10,1712212099108,1712212109108,10,2,25,250,10,87.0,median,hr
P21:standing#1:w11,train,P21,P21:standing#1,standing,11,1712212101108,1712212111108,10,2,25,250,10,88.5,median,hr
P21:standing#1:w12,train,P21,P21:standing#1,standing,12,1712212103108,1712212113108,10,2,25,250,10,90.5,median,hr
P21:standing#1:w13,train,P21,P21:standing#1,standing,13,1712212105108,1712212115108,10,2,25,250,10,92.5,median,hr
P21:standing#1:w14,train,P21,P21:standing#1,standing,14,1712212107108,1712212117108,10,2,25,248,10,94.0,median,hr
P21:standing#1:w15,train,P21,P21:standing#1,standing,15,1712212109108,1712212119108,10,2,25,248,10,94.5,median,hr
P21:standing#1:w16,train,P21,P21:standing#1,standing,16,1712212111108,1712212121108,10,2,25,248,10,95.0,median,hr
P21:standing#1:w17,train,P21,P21:standing#1,standing,17,1712212113108,1712212123108,10,2,25,248,10,95.0,median,hr
P21:standing#1:w18,train,P21,P21:standing#1,standing,18,1712212115108,1712212125108,10,2,25,247,10,95.0,median,hr
P21:standing#1:w19,train,P21,P21:standing#1,standing,19,1712212117108,1712212127108,10,2,25,249,10,95.0,median,hr
P21:standing#1:w20,train,P21,P21:standing#1,standing,20,1712212119108,1712212129108,10,2,25,248,10,95.0,median,hr
P21:standing#1:w21,train,P21,P21:standing#1,standing,21,1712212121108,1712212131108,10,2,25,248,10,95.0,median,hr
P21:standing#1:w22,train,P21,P21:standing#1,standing,22,1712212123108,1712212133108,10,2,25,248,10,95.0,median,hr
P21:standing#1:w23,train,P21,P21:standing#1,standing,23,1712212125108,1712212135108,10,2,25,249,10,95.0,median,hr
P21:standing#1:w24,train,P21,P21:standing#1,standing,24,1712212127108,1712212137108,10,2,25,248,10,95.0,median,hr
